comp,market,family,p,y
fifa.world,htft_HH,result,0.1463,0
fifa.world,htft_HD,result,0.0456,0
fifa.world,htft_HA,result,0.02175,0
fifa.world,htft_DH,result,0.107,0
fifa.world,htft_DD,result,0.18515,0
fifa.world,htft_DA,result,0.1622,0
fifa.world,htft_AH,result,0.0122,0
fifa.world,htft_AD,result,0.04835,0
fifa.world,htft_AA,result,0.27145,1
fifa.world,goals_over_0.5,goals,0.9018,1
fifa.world,goals_under_0.5,goals,0.0982,0
fifa.world,goals_over_1.5,goals,0.6811,1
fifa.world,goals_under_1.5,goals,0.3189,0
fifa.world,goals_over_2.5,goals,0.41395,0
fifa.world,goals_under_2.5,goals,0.58605,1
fifa.world,goals_over_3.5,goals,0.2088,0
fifa.world,goals_under_3.5,goals,0.7912,1
fifa.world,goals_over_4.5,goals,0.08615,0
fifa.world,goals_under_4.5,goals,0.91385,1
fifa.world,btts_yes,goals,0.4076,1
fifa.world,btts_no,goals,0.5924,0
fifa.world,team_goals_Netherlands_over_0.5,goals,0.804,1
fifa.world,team_goals_Netherlands_over_1.5,goals,0.48515,0
fifa.world,team_goals_Netherlands_over_2.5,goals,0.2279,0
fifa.world,team_goals_Ecuador_over_0.5,goals,0.5054,1
fifa.world,team_goals_Ecuador_over_1.5,goals,0.1577,0
fifa.world,team_goals_Ecuador_over_2.5,goals,0.03465,0
fifa.world,result_Netherlands,result,0.59645,0
fifa.world,result_draw,result,0.2449,1
fifa.world,result_Ecuador,result,0.15865,0
fifa.world,double_chance_Netherlands_draw,result,0.84135,1
fifa.world,double_chance_Ecuador_draw,result,0.40355,1
fifa.world,double_chance_Netherlands_Ecuador,result,0.7551000000000001,0
fifa.world,win_margin_Netherlands_1,result,0.26245,0
fifa.world,win_margin_Netherlands_2,result,0.19185,0
fifa.world,win_margin_Netherlands_3plus,result,0.14215,0
fifa.world,win_margin_Ecuador_1,result,0.1151,0
fifa.world,win_margin_Ecuador_2,result,0.03345,0
fifa.world,win_margin_Ecuador_3plus,result,0.0101,0
fifa.world,score_0_0,result,0.0982,0
fifa.world,score_0_1,result,0.06595,0
fifa.world,score_0_2,result,0.0238,0
fifa.world,score_1_0,result,0.15475,0
fifa.world,score_1_1,result,0.1126,1
fifa.world,score_1_2,result,0.041,0
fifa.world,score_2_0,result,0.13075,0
fifa.world,score_2_1,result,0.08785,0
fifa.world,score_2_2,result,0.0301,0
fifa.world,score_3_0,result,0.0694,0
fifa.world,score_3_1,result,0.05325,0
fifa.world,score_4_0,result,0.0297,0
fifa.world,score_4_1,result,0.02025,0
fifa.world,goals_range_0_1,goals,0.3189,0
fifa.world,goals_range_2_3,goals,0.4723,1
fifa.world,goals_range_2_4,goals,0.59495,1
fifa.world,goals_range_1_3,goals,0.693,1
fifa.world,goals_4plus,goals,0.2088,0
fifa.world,team_goals_range_Netherlands_0_1,goals,0.51485,1
fifa.world,team_goals_range_Netherlands_2plus,goals,0.48515,0
fifa.world,team_goals_range_Ecuador_0_1,goals,0.8423,1
fifa.world,team_goals_range_Ecuador_2plus,goals,0.1577,0
fifa.world,goals_1h_over_0.5,goals,0.6558,1
fifa.world,goals_1h_under_0.5,goals,0.3442,0
fifa.world,goals_2h_over_0.5,goals,0.72025,1
fifa.world,goals_1h_over_1.5,goals,0.28685,0
fifa.world,goals_1h_under_1.5,goals,0.71315,1
fifa.world,goals_2h_over_1.5,goals,0.36565,0
fifa.world,goals_1h_over_2.5,goals,0.09205,0
fifa.world,goals_1h_under_2.5,goals,0.90795,1
fifa.world,goals_2h_over_2.5,goals,0.136,0
fifa.world,goal_both_halves,goals,0.47425,1
fifa.world,half_most_goals_1h,result,0.309,0
fifa.world,half_most_goals_2h,result,0.41025,0
fifa.world,half_most_goals_tie,result,0.28075,1
fifa.world,ht_score_0_0,result,0.3442,0
fifa.world,ht_score_0_1,result,0.11125,0
fifa.world,ht_score_1_0,result,0.2577,1
fifa.world,ht_score_1_1,result,0.0829,0
fifa.world,ht_score_2_0,result,0.0947,0
fifa.world,htft_HH,result,0.3785,0
fifa.world,htft_HD,result,0.0366,1
fifa.world,htft_HA,result,0.00875,0
fifa.world,htft_DH,result,0.1963,0
fifa.world,htft_DD,result,0.16935,0
fifa.world,htft_DA,result,0.0662,0
fifa.world,htft_AH,result,0.02165,0
fifa.world,htft_AD,result,0.03895,0
fifa.world,htft_AA,result,0.0837,0
fifa.world,goals_over_0.5,goals,0.89115,0
fifa.world,goals_under_0.5,goals,0.10885,1
fifa.world,goals_over_1.5,goals,0.65125,0
fifa.world,goals_under_1.5,goals,0.34875,1
fifa.world,goals_over_2.5,goals,0.38685,0
fifa.world,goals_under_2.5,goals,0.61315,1
fifa.world,goals_over_3.5,goals,0.18525,0
fifa.world,goals_under_3.5,goals,0.81475,1
fifa.world,goals_over_4.5,goals,0.076,0
fifa.world,goals_under_4.5,goals,0.924,1
fifa.world,btts_yes,goals,0.45135,0
fifa.world,btts_no,goals,0.5486500000000001,1
fifa.world,team_goals_England_over_0.5,goals,0.6924,0
fifa.world,team_goals_England_over_1.5,goals,0.33115,0
fifa.world,team_goals_England_over_2.5,goals,0.11665,0
fifa.world,team_goals_United States_over_0.5,goals,0.6501,0
fifa.world,team_goals_United States_over_1.5,goals,0.281,0
fifa.world,team_goals_United States_over_2.5,goals,0.0873,0
fifa.world,result_England,result,0.38965,0
fifa.world,result_draw,result,0.28715,1
fifa.world,result_United States,result,0.3232,0
fifa.world,double_chance_England_draw,result,0.6768000000000001,1
fifa.world,double_chance_United States_draw,result,0.61035,1
fifa.world,double_chance_England_United States,result,0.71285,0
fifa.world,win_margin_England_1,result,0.22355,0
fifa.world,win_margin_England_2,result,0.11125,0
fifa.world,win_margin_England_3plus,result,0.05485,0
fifa.world,win_margin_United States_1,result,0.20235,0
fifa.world,win_margin_United States_2,result,0.0854,0
fifa.world,win_margin_United States_3plus,result,0.03545,0
fifa.world,score_0_0,result,0.10885,1
fifa.world,score_0_1,result,0.11465,0
fifa.world,score_0_2,result,0.05695,0
fifa.world,score_0_3,result,0.0207,0
fifa.world,score_1_0,result,0.12525,0
fifa.world,score_1_1,result,0.13195,0
fifa.world,score_1_2,result,0.07215,0
fifa.world,score_1_3,result,0.02465,0
fifa.world,score_2_0,result,0.0755,0
fifa.world,score_2_1,result,0.07945,0
fifa.world,score_2_2,result,0.04105,0
fifa.world,score_3_0,result,0.0293,0
fifa.world,score_3_1,result,0.0302,0
fifa.world,goals_range_0_1,goals,0.34875,1
fifa.world,goals_range_2_3,goals,0.466,0
fifa.world,goals_range_2_4,goals,0.57525,0
fifa.world,goals_range_1_3,goals,0.7059,0
fifa.world,goals_4plus,goals,0.18525,0
fifa.world,team_goals_range_England_0_1,goals,0.66885,1
fifa.world,team_goals_range_England_2plus,goals,0.33115,0
fifa.world,team_goals_range_United States_0_1,goals,0.719,1
fifa.world,team_goals_range_United States_2plus,goals,0.281,0
fifa.world,goals_1h_over_0.5,goals,0.632,0
fifa.world,goals_1h_under_0.5,goals,0.368,1
fifa.world,goals_2h_over_0.5,goals,0.71055,0
fifa.world,goals_1h_over_1.5,goals,0.26405,0
fifa.world,goals_1h_under_1.5,goals,0.73595,1
fifa.world,goals_2h_over_1.5,goals,0.3468,0
fifa.world,goals_1h_over_2.5,goals,0.08115,0
fifa.world,goals_1h_under_2.5,goals,0.91885,1
fifa.world,goals_2h_over_2.5,goals,0.12495,0
fifa.world,goal_both_halves,goals,0.4514,0
fifa.world,half_most_goals_1h,result,0.29715,0
fifa.world,half_most_goals_2h,result,0.4131,0
fifa.world,half_most_goals_tie,result,0.28975,1
fifa.world,ht_score_0_0,result,0.368,1
fifa.world,ht_score_0_1,result,0.17175,0
fifa.world,ht_score_0_2,result,0.04015,0
fifa.world,ht_score_1_0,result,0.1962,0
fifa.world,ht_score_1_1,result,0.09095,0
fifa.world,ht_score_2_0,result,0.0518,0
fifa.world,htft_HH,result,0.22505,0
fifa.world,htft_HD,result,0.04785,0
fifa.world,htft_HA,result,0.0168,0
fifa.world,htft_DH,result,0.14615,0
fifa.world,htft_DD,result,0.1901,1
fifa.world,htft_DA,result,0.12895,0
fifa.world,htft_AH,result,0.01845,0
fifa.world,htft_AD,result,0.0492,0
fifa.world,htft_AA,result,0.17745,0
fifa.world,goals_over_0.5,goals,0.9025,1
fifa.world,goals_under_0.5,goals,0.0975,0
fifa.world,goals_over_1.5,goals,0.67235,0
fifa.world,goals_under_1.5,goals,0.32765,1
fifa.world,goals_over_2.5,goals,0.4048,0
fifa.world,goals_under_2.5,goals,0.5952,1
fifa.world,goals_over_3.5,goals,0.20055,0
fifa.world,goals_under_3.5,goals,0.79945,1
fifa.world,goals_over_4.5,goals,0.084,0
fifa.world,goals_under_4.5,goals,0.916,1
fifa.world,btts_yes,goals,0.46575,0
fifa.world,btts_no,goals,0.53425,1
fifa.world,team_goals_Tunisia_over_0.5,goals,0.672,0
fifa.world,team_goals_Tunisia_over_1.5,goals,0.3042,0
fifa.world,team_goals_Tunisia_over_2.5,goals,0.103,0
fifa.world,team_goals_Australia_over_0.5,goals,0.69625,1
fifa.world,team_goals_Australia_over_1.5,goals,0.3378,0
fifa.world,team_goals_Australia_over_2.5,goals,0.11795,0
fifa.world,result_Tunisia,result,0.33975,0
fifa.world,result_draw,result,0.27925,0
fifa.world,result_Australia,result,0.381,1
fifa.world,double_chance_Tunisia_draw,result,0.619,0
fifa.world,double_chance_Australia_draw,result,0.66025,1
fifa.world,double_chance_Tunisia_Australia,result,0.72075,1
fifa.world,dnb_Tunisia,result,0.47138397502601453,0
fifa.world,dnb_Australia,result,0.5286160249739854,1
fifa.world,win_margin_Tunisia_1,result,0.2037,0
fifa.world,win_margin_Tunisia_2,result,0.0924,0
fifa.world,win_margin_Tunisia_3plus,result,0.04365,0
fifa.world,win_margin_Australia_1,result,0.21695,1
fifa.world,win_margin_Australia_2,result,0.113,0
fifa.world,win_margin_Australia_3plus,result,0.05105,0
fifa.world,score_0_0,result,0.0975,0
fifa.world,score_0_1,result,0.11785,1
fifa.world,score_0_2,result,0.0752,0
fifa.world,score_0_3,result,0.027,0
fifa.world,score_1_0,result,0.1123,0
fifa.world,score_1_1,result,0.13145,0
fifa.world,score_1_2,result,0.0796,0
fifa.world,score_1_3,result,0.03245,0
fifa.world,score_2_0,result,0.0609,0
fifa.world,score_2_1,result,0.0734,0
fifa.world,score_2_2,result,0.04315,0
fifa.world,score_3_0,result,0.02425,0
fifa.world,score_3_1,result,0.02625,0
fifa.world,goals_range_0_1,goals,0.32765,1
fifa.world,goals_range_2_3,goals,0.4718,0
fifa.world,goals_range_2_4,goals,0.58835,0
fifa.world,goals_range_1_3,goals,0.70195,1
fifa.world,goals_4plus,goals,0.20055,0
fifa.world,team_goals_range_Tunisia_0_1,goals,0.6958,1
fifa.world,team_goals_range_Tunisia_2plus,goals,0.3042,0
fifa.world,team_goals_range_Australia_0_1,goals,0.6622,1
fifa.world,team_goals_range_Australia_2plus,goals,0.3378,0
fifa.world,goals_1h_over_0.5,goals,0.64445,1
fifa.world,goals_1h_under_0.5,goals,0.35555,0
fifa.world,goals_2h_over_0.5,goals,0.7233,0
fifa.world,goals_1h_over_1.5,goals,0.27695,0
fifa.world,goals_1h_under_1.5,goals,0.72305,1
fifa.world,goals_2h_over_1.5,goals,0.36205,0
fifa.world,goals_1h_over_2.5,goals,0.0856,0
fifa.world,goals_1h_under_2.5,goals,0.9144,1
fifa.world,goals_2h_over_2.5,goals,0.13485,0
fifa.world,goal_both_halves,goals,0.46525,0
fifa.world,half_most_goals_1h,result,0.3008,1
fifa.world,half_most_goals_2h,result,0.4183,0
fifa.world,half_most_goals_tie,result,0.2809,0
fifa.world,ht_score_0_0,result,0.35555,0
fifa.world,ht_score_0_1,result,0.1927,1
fifa.world,ht_score_0_2,result,0.0503,0
fifa.world,ht_score_1_0,result,0.1748,0
fifa.world,ht_score_1_1,result,0.09595,0
fifa.world,ht_score_2_0,result,0.0451,0
fifa.world,htft_HH,result,0.1885,0
fifa.world,htft_HD,result,0.0497,0
fifa.world,htft_HA,result,0.0178,0
fifa.world,htft_DH,result,0.1346,0
fifa.world,htft_DD,result,0.18305,0
fifa.world,htft_DA,result,0.14035,0
fifa.world,htft_AH,result,0.01665,0
fifa.world,htft_AD,result,0.0465,0
fifa.world,htft_AA,result,0.22285,1
fifa.world,goals_over_0.5,goals,0.8773,1
fifa.world,goals_under_0.5,goals,0.1227,0
fifa.world,goals_over_1.5,goals,0.61915,1
fifa.world,goals_under_1.5,goals,0.38085,0
fifa.world,goals_over_2.5,goals,0.3525,0
fifa.world,goals_under_2.5,goals,0.6475,1
fifa.world,goals_over_3.5,goals,0.16265,0
fifa.world,goals_under_3.5,goals,0.83735,1
fifa.world,goals_over_4.5,goals,0.06085,0
fifa.world,goals_under_4.5,goals,0.93915,1
fifa.world,btts_yes,goals,0.41235,0
fifa.world,btts_no,goals,0.58765,1
fifa.world,team_goals_Poland_over_0.5,goals,0.69765,1
fifa.world,team_goals_Poland_over_1.5,goals,0.339,1
fifa.world,team_goals_Poland_over_2.5,goals,0.12005,0
fifa.world,team_goals_Saudi Arabia_over_0.5,goals,0.592,0
fifa.world,team_goals_Saudi Arabia_over_1.5,goals,0.22895,0
fifa.world,team_goals_Saudi Arabia_over_2.5,goals,0.06265,0
fifa.world,result_Poland,result,0.43035,1
fifa.world,result_draw,result,0.29465,0
fifa.world,result_Saudi Arabia,result,0.275,0
fifa.world,double_chance_Poland_draw,result,0.7250000000000001,1
fifa.world,double_chance_Saudi Arabia_draw,result,0.56965,0
fifa.world,double_chance_Poland_Saudi Arabia,result,0.70535,1
fifa.world,dnb_Poland,result,0.6101226341532572,1
fifa.world,dnb_Saudi Arabia,result,0.38987736584674276,0
fifa.world,win_margin_Poland_1,result,0.2442,0
fifa.world,win_margin_Poland_2,result,0.12385,1
fifa.world,win_margin_Poland_3plus,result,0.0623,0
fifa.world,win_margin_Saudi Arabia_1,result,0.1806,0
fifa.world,win_margin_Saudi Arabia_2,result,0.06905,0
fifa.world,win_margin_Saudi Arabia_3plus,result,0.02535,0
fifa.world,score_0_0,result,0.1227,0
fifa.world,score_0_1,result,0.1098,0
fifa.world,score_0_2,result,0.04965,0
fifa.world,score_1_0,result,0.14835,0
fifa.world,score_1_1,result,0.12985,0
fifa.world,score_1_2,result,0.0589,0
fifa.world,score_2_0,result,0.08715,1
fifa.world,score_2_1,result,0.08025,0
fifa.world,score_2_2,result,0.038,0
fifa.world,score_3_0,result,0.03515,0
fifa.world,score_3_1,result,0.03205,0
fifa.world,goals_range_0_1,goals,0.38085,0
fifa.world,goals_range_2_3,goals,0.4565,1
fifa.world,goals_range_2_4,goals,0.5583,1
fifa.world,goals_range_1_3,goals,0.71465,1
fifa.world,goals_4plus,goals,0.16265,0
fifa.world,team_goals_range_Poland_0_1,goals,0.661,0
fifa.world,team_goals_range_Poland_2plus,goals,0.339,1
fifa.world,team_goals_range_Saudi Arabia_0_1,goals,0.77105,1
fifa.world,team_goals_range_Saudi Arabia_2plus,goals,0.22895,0
fifa.world,goals_1h_over_0.5,goals,0.613,1
fifa.world,goals_1h_under_0.5,goals,0.387,0
fifa.world,goals_2h_over_0.5,goals,0.6805,1
fifa.world,goals_1h_over_1.5,goals,0.2484,0
fifa.world,goals_1h_under_1.5,goals,0.7516,1
fifa.world,goals_2h_over_1.5,goals,0.3161,0
fifa.world,goals_1h_over_2.5,goals,0.07435,0
fifa.world,goals_1h_under_2.5,goals,0.92565,1
fifa.world,goals_2h_over_2.5,goals,0.11,0
fifa.world,goal_both_halves,goals,0.4162,1
fifa.world,half_most_goals_1h,result,0.30305,0
fifa.world,half_most_goals_2h,result,0.39965,0
fifa.world,half_most_goals_tie,result,0.2973,1
fifa.world,ht_score_0_0,result,0.387,0
fifa.world,ht_score_0_1,result,0.156,0
fifa.world,ht_score_0_2,result,0.0313,0
fifa.world,ht_score_1_0,result,0.2086,1
fifa.world,ht_score_1_1,result,0.08755,0
fifa.world,ht_score_2_0,result,0.0552,0
fifa.world,htft_HH,result,0.24885,1
fifa.world,htft_HD,result,0.0462,0
fifa.world,htft_HA,result,0.0113,0
fifa.world,htft_DH,result,0.1643,0
fifa.world,htft_DD,result,0.20525,0
fifa.world,htft_DA,result,0.11,0
fifa.world,htft_AH,result,0.0172,0
fifa.world,htft_AD,result,0.0432,0
fifa.world,htft_AA,result,0.1537,0
fifa.world,goals_over_0.5,goals,0.88755,1
fifa.world,goals_under_0.5,goals,0.11245,0
fifa.world,goals_over_1.5,goals,0.63995,1
fifa.world,goals_under_1.5,goals,0.36005,0
fifa.world,goals_over_2.5,goals,0.3734,1
fifa.world,goals_under_2.5,goals,0.6266,0
fifa.world,goals_over_3.5,goals,0.176,0
fifa.world,goals_under_3.5,goals,0.824,1
fifa.world,goals_over_4.5,goals,0.07085,0
fifa.world,goals_under_4.5,goals,0.92915,1
fifa.world,btts_yes,goals,0.44185,1
fifa.world,btts_no,goals,0.5581499999999999,0
fifa.world,team_goals_France_over_0.5,goals,0.679,1
fifa.world,team_goals_France_over_1.5,goals,0.31585,1
fifa.world,team_goals_France_over_2.5,goals,0.10615,0
fifa.world,team_goals_Denmark_over_0.5,goals,0.6504,1
fifa.world,team_goals_Denmark_over_1.5,goals,0.27855,0
fifa.world,team_goals_Denmark_over_2.5,goals,0.08875,0
fifa.world,result_France,result,0.37865,1
fifa.world,result_draw,result,0.29045,0
fifa.world,result_Denmark,result,0.3309,0
fifa.world,double_chance_France_draw,result,0.6691,1
fifa.world,double_chance_Denmark_draw,result,0.6213500000000001,0
fifa.world,double_chance_France_Denmark,result,0.70955,1
fifa.world,dnb_France,result,0.5336480868155873,1
fifa.world,dnb_Denmark,result,0.46635191318441266,0
fifa.world,win_margin_France_1,result,0.2235,1
fifa.world,win_margin_France_2,result,0.10675,0
fifa.world,win_margin_France_3plus,result,0.0484,0
fifa.world,win_margin_Denmark_1,result,0.2053,0
fifa.world,win_margin_Denmark_2,result,0.0889,0
fifa.world,win_margin_Denmark_3plus,result,0.0367,0
fifa.world,score_0_0,result,0.11245,0
fifa.world,score_0_1,result,0.11935,0
fifa.world,score_0_2,result,0.06105,0
fifa.world,score_0_3,result,0.02115,0
fifa.world,score_1_0,result,0.12825,0
fifa.world,score_1_1,result,0.13335,0
fifa.world,score_1_2,result,0.0697,0
fifa.world,score_1_3,result,0.0239,0
fifa.world,score_2_0,result,0.07215,0
fifa.world,score_2_1,result,0.07935,1
fifa.world,score_2_2,result,0.0389,0
fifa.world,score_3_0,result,0.0272,0
fifa.world,score_3_1,result,0.02925,0
fifa.world,goals_range_0_1,goals,0.36005,0
fifa.world,goals_range_2_3,goals,0.46395,1
fifa.world,goals_range_2_4,goals,0.5691,1
fifa.world,goals_range_1_3,goals,0.71155,1
fifa.world,goals_4plus,goals,0.176,0
fifa.world,team_goals_range_France_0_1,goals,0.68415,0
fifa.world,team_goals_range_France_2plus,goals,0.31585,1
fifa.world,team_goals_range_Denmark_0_1,goals,0.72145,1
fifa.world,team_goals_range_Denmark_2plus,goals,0.27855,0
fifa.world,goals_1h_over_0.5,goals,0.62255,0
fifa.world,goals_1h_under_0.5,goals,0.37745,1
fifa.world,goals_2h_over_0.5,goals,0.701,1
fifa.world,goals_1h_over_1.5,goals,0.2563,0
fifa.world,goals_1h_under_1.5,goals,0.7437,1
fifa.world,goals_2h_over_1.5,goals,0.3406,1
fifa.world,goals_1h_over_2.5,goals,0.07535,0
fifa.world,goals_1h_under_2.5,goals,0.92465,1
fifa.world,goals_2h_over_2.5,goals,0.12105,1
fifa.world,goal_both_halves,goals,0.436,0
fifa.world,half_most_goals_1h,result,0.29885,0
fifa.world,half_most_goals_2h,result,0.41345,1
fifa.world,half_most_goals_tie,result,0.2877,0
fifa.world,ht_score_0_0,result,0.37745,1
fifa.world,ht_score_0_1,result,0.17365,0
fifa.world,ht_score_0_2,result,0.04135,0
fifa.world,ht_score_1_0,result,0.1926,0
fifa.world,ht_score_1_1,result,0.08895,0
fifa.world,ht_score_2_0,result,0.05065,0
fifa.world,htft_HH,result,0.2159,0
fifa.world,htft_HD,result,0.0479,0
fifa.world,htft_HA,result,0.015,0
fifa.world,htft_DH,result,0.1464,1
fifa.world,htft_DD,result,0.19535,0
fifa.world,htft_DA,result,0.1302,0
fifa.world,htft_AH,result,0.01635,0
fifa.world,htft_AD,result,0.0472,0
fifa.world,htft_AA,result,0.1857,0
fifa.world,goals_over_0.5,goals,0.9431,1
fifa.world,goals_under_0.5,goals,0.0569,0
fifa.world,goals_over_1.5,goals,0.7806,1
fifa.world,goals_under_1.5,goals,0.2194,0
fifa.world,goals_over_2.5,goals,0.54675,0
fifa.world,goals_under_2.5,goals,0.45325,1
fifa.world,goals_over_3.5,goals,0.3275,0
fifa.world,goals_under_3.5,goals,0.6725,1
fifa.world,goals_over_4.5,goals,0.1696,0
fifa.world,goals_under_4.5,goals,0.8304,1
fifa.world,btts_yes,goals,0.3736,0
fifa.world,btts_no,goals,0.6264000000000001,1
fifa.world,team_goals_Argentina_over_0.5,goals,0.905,1
fifa.world,team_goals_Argentina_over_1.5,goals,0.67745,1
fifa.world,team_goals_Argentina_over_2.5,goals,0.41345,0
fifa.world,team_goals_Mexico_over_0.5,goals,0.4117,0
fifa.world,team_goals_Mexico_over_1.5,goals,0.10215,0
fifa.world,team_goals_Mexico_over_2.5,goals,0.01885,0
fifa.world,result_Argentina,result,0.77945,1
fifa.world,result_draw,result,0.15435,0
fifa.world,result_Mexico,result,0.0662,0
fifa.world,double_chance_Argentina_draw,result,0.9338,1
fifa.world,double_chance_Mexico_draw,result,0.22054999999999997,0
fifa.world,double_chance_Argentina_Mexico,result,0.84565,1
fifa.world,dnb_Argentina,result,0.9217170224087979,1
fifa.world,dnb_Mexico,result,0.07828297759120202,0
fifa.world,win_margin_Argentina_1,result,0.2352,0
fifa.world,win_margin_Argentina_2,result,0.22765,1
fifa.world,win_margin_Argentina_3plus,result,0.3166,0
fifa.world,win_margin_Mexico_1,result,0.0522,0
fifa.world,win_margin_Mexico_2,result,0.01165,0
fifa.world,win_margin_Mexico_3plus,result,0.00235,0
fifa.world,score_0_0,result,0.0569,0
fifa.world,score_0_1,result,0.0285,0
fifa.world,score_1_0,result,0.134,0
fifa.world,score_1_1,result,0.07105,0
fifa.world,score_2_0,result,0.15495,1
fifa.world,score_2_1,result,0.08165,0
fifa.world,score_2_2,result,0.0223,0
fifa.world,score_3_0,result,0.11685,0
fifa.world,score_3_1,result,0.0622,0
fifa.world,score_4_0,result,0.07045,0
fifa.world,score_4_1,result,0.0391,0
fifa.world,goals_range_0_1,goals,0.2194,0
fifa.world,goals_range_2_3,goals,0.4531,1
fifa.world,goals_range_2_4,goals,0.611,1
fifa.world,goals_range_1_3,goals,0.6156,1
fifa.world,goals_4plus,goals,0.3275,0
fifa.world,team_goals_range_Argentina_0_1,goals,0.32255,0
fifa.world,team_goals_range_Argentina_2plus,goals,0.67745,1
fifa.world,team_goals_range_Mexico_0_1,goals,0.89785,1
fifa.world,team_goals_range_Mexico_2plus,goals,0.10215,0
fifa.world,goals_1h_over_0.5,goals,0.72385,0
fifa.world,goals_1h_under_0.5,goals,0.27615,1
fifa.world,goals_2h_over_0.5,goals,0.7962,1
fifa.world,goals_1h_over_1.5,goals,0.3713,0
fifa.world,goals_1h_under_1.5,goals,0.6287,1
fifa.world,goals_2h_over_1.5,goals,0.4681,1
fifa.world,goals_1h_over_2.5,goals,0.14385,0
fifa.world,goals_1h_under_2.5,goals,0.85615,1
fifa.world,goals_2h_over_2.5,goals,0.21335,0
fifa.world,goal_both_halves,goals,0.57695,0
fifa.world,half_most_goals_1h,result,0.3129,0
fifa.world,half_most_goals_2h,result,0.44375,1
fifa.world,half_most_goals_tie,result,0.24335,0
fifa.world,ht_score_0_0,result,0.27615,1
fifa.world,ht_score_0_1,result,0.0676,0
fifa.world,ht_score_1_0,result,0.28495,0
fifa.world,ht_score_1_1,result,0.06645,0
fifa.world,ht_score_2_0,result,0.154,0
fifa.world,ht_score_2_1,result,0.03545,0
fifa.world,htft_HH,result,0.53945,0
fifa.world,htft_HD,result,0.02425,0
fifa.world,htft_HA,result,0.0035,0
fifa.world,htft_DH,result,0.21575,1
fifa.world,htft_DD,result,0.10385,0
fifa.world,htft_DA,result,0.0284,0
fifa.world,htft_AH,result,0.02425,0
fifa.world,htft_AD,result,0.02625,0
fifa.world,htft_AA,result,0.0343,0
fifa.world,goals_over_0.5,goals,0.9079,1
fifa.world,goals_under_0.5,goals,0.0921,0
fifa.world,goals_over_1.5,goals,0.68355,0
fifa.world,goals_under_1.5,goals,0.31645,1
fifa.world,goals_over_2.5,goals,0.4217,0
fifa.world,goals_under_2.5,goals,0.5783,1
fifa.world,goals_over_3.5,goals,0.20945,0
fifa.world,goals_under_3.5,goals,0.79055,1
fifa.world,goals_over_4.5,goals,0.08665,0
fifa.world,goals_under_4.5,goals,0.91335,1
fifa.world,btts_yes,goals,0.47115,0
fifa.world,btts_no,goals,0.52885,1
fifa.world,team_goals_Japan_over_0.5,goals,0.7413,0
fifa.world,team_goals_Japan_over_1.5,goals,0.38515,0
fifa.world,team_goals_Japan_over_2.5,goals,0.1523,0
fifa.world,team_goals_Costa Rica_over_0.5,goals,0.63775,1
fifa.world,team_goals_Costa Rica_over_1.5,goals,0.26725,0
fifa.world,team_goals_Costa Rica_over_2.5,goals,0.0852,0
fifa.world,result_Japan,result,0.44485,0
fifa.world,result_draw,result,0.27225,0
fifa.world,result_Costa Rica,result,0.2829,1
fifa.world,double_chance_Japan_draw,result,0.7171000000000001,0
fifa.world,double_chance_Costa Rica_draw,result,0.55515,1
fifa.world,double_chance_Japan_Costa Rica,result,0.72775,1
fifa.world,dnb_Japan,result,0.6112676056338029,0
fifa.world,dnb_Costa Rica,result,0.38873239436619716,1
fifa.world,win_margin_Japan_1,result,0.2409,0
fifa.world,win_margin_Japan_2,result,0.1279,0
fifa.world,win_margin_Japan_3plus,result,0.07605,0
fifa.world,win_margin_Costa Rica_1,result,0.1768,1
fifa.world,win_margin_Costa Rica_2,result,0.0753,0
fifa.world,win_margin_Costa Rica_3plus,result,0.0308,0
fifa.world,score_0_0,result,0.0921,0
fifa.world,score_0_1,result,0.09475,1
fifa.world,score_0_2,result,0.0476,0
fifa.world,score_1_0,result,0.1296,0
fifa.world,score_1_1,result,0.13175,0
fifa.world,score_1_2,result,0.0651,0
fifa.world,score_1_3,result,0.02375,0
fifa.world,score_2_0,result,0.0825,0
fifa.world,score_2_1,result,0.08895,0
fifa.world,score_2_2,result,0.0419,0
fifa.world,score_3_0,result,0.04,0
fifa.world,score_3_1,result,0.03885,0
fifa.world,goals_range_0_1,goals,0.31645,1
fifa.world,goals_range_2_3,goals,0.4741,0
fifa.world,goals_range_2_4,goals,0.5969,0
fifa.world,goals_range_1_3,goals,0.69845,1
fifa.world,goals_4plus,goals,0.20945,0
fifa.world,team_goals_range_Japan_0_1,goals,0.61485,1
fifa.world,team_goals_range_Japan_2plus,goals,0.38515,0
fifa.world,team_goals_range_Costa Rica_0_1,goals,0.73275,1
fifa.world,team_goals_range_Costa Rica_2plus,goals,0.26725,0
fifa.world,goals_1h_over_0.5,goals,0.65615,0
fifa.world,goals_1h_under_0.5,goals,0.34385,1
fifa.world,goals_2h_over_0.5,goals,0.7273,1
fifa.world,goals_1h_over_1.5,goals,0.28805,0
fifa.world,goals_1h_under_1.5,goals,0.71195,1
fifa.world,goals_2h_over_1.5,goals,0.37105,0
fifa.world,goals_1h_over_2.5,goals,0.0922,0
fifa.world,goals_1h_under_2.5,goals,0.9078,1
fifa.world,goals_2h_over_2.5,goals,0.1382,0
fifa.world,goal_both_halves,goals,0.47555,0
fifa.world,half_most_goals_1h,result,0.3081,0
