event_id,comp,date,team,opponent,home_away,goals_for,goals_against,corners_for,corners_against,yellows_for,yellows_against,reds_for,reds_against,fouls_for,fouls_against,shots_for,shots_against,sot_for,sot_against,offsides_for,offsides_against,tackles_for,tackles_against,saves_for,saves_against,goals_1h_for,cards_1h_for,possession
653324,fifa.friendly,2022-11-20,Greece,Hungary,away,1.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,10.0,13.0,8.0,12.0,2.0,7.0,4.0,1.0,15.0,13.0,5.0,1.0,0,0,59.6
654066,fifa.friendly,2022-11-20,Austria,Italy,home,2.0,0.0,5.0,12.0,2.0,1.0,0.0,0.0,15.0,9.0,17.0,16.0,6.0,3.0,1.0,1.0,17.0,13.0,3.0,4.0,1,1,39.7
654066,fifa.friendly,2022-11-20,Italy,Austria,away,0.0,2.0,12.0,5.0,1.0,2.0,0.0,0.0,9.0,15.0,16.0,17.0,3.0,6.0,1.0,1.0,13.0,17.0,4.0,3.0,0,0,60.3
657260,fifa.friendly,2022-11-20,Gambia,Tanzania,home,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
657260,fifa.friendly,2022-11-20,Tanzania,Gambia,away,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
656820,fifa.friendly,2022-11-20,St. Lucia,San Marino,home,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
656820,fifa.friendly,2022-11-20,San Marino,St. Lucia,away,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
656009,fifa.friendly,2022-11-21,Iraq,Venezuela,home,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
656009,fifa.friendly,2022-11-21,Venezuela,Iraq,away,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
658380,fifa.friendly,2022-11-24,Suriname,Bonaire,home,4.0,1.0,,,,,,,,,,,,,,,,,,,3,0,
658380,fifa.friendly,2022-11-24,Bonaire,Suriname,away,1.0,4.0,,,,,,,,,,,,,,,,,,,0,2,
658381,fifa.friendly,2022-11-27,Curaçao,Suriname,home,2.0,2.0,,,,,,,,,,,,,,,,,,,0,1,
658381,fifa.friendly,2022-11-27,Suriname,Curaçao,away,2.0,2.0,,,,,,,,,,,,,,,,,,,1,1,
659080,fifa.friendly,2022-12-09,Malaysia,Cambodia,home,4.0,0.0,,,,,,,,,,,,,,,,,,,3,1,
659080,fifa.friendly,2022-12-09,Cambodia,Malaysia,away,0.0,4.0,,,,,,,,,,,,,,,,,,,0,0,
657021,fifa.friendly,2022-12-11,Thailand,Myanmar,home,6.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,6.0,10.0,18.0,5.0,10.0,0.0,3.0,3.0,10.0,14.0,0.0,6.0,3,0,63.2
657021,fifa.friendly,2022-12-11,Myanmar,Thailand,away,0.0,6.0,1.0,8.0,1.0,0.0,0.0,0.0,10.0,6.0,5.0,18.0,0.0,10.0,3.0,3.0,14.0,10.0,6.0,0.0,1,1,36.8
659240,fifa.friendly,2022-12-14,Vietnam,Philippines,home,1.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
659240,fifa.friendly,2022-12-14,Philippines,Vietnam,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
659241,fifa.friendly,2022-12-14,Malaysia,Maldives,home,3.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
659241,fifa.friendly,2022-12-14,Maldives,Malaysia,away,0.0,3.0,,,,,,,,,,,,,,,,,,,0,1,
657022,fifa.friendly,2022-12-14,Thailand,Chinese Taipei,home,0.0,1.0,13.0,3.0,0.0,1.0,0.0,0.0,10.0,16.0,25.0,7.0,7.0,4.0,3.0,1.0,11.0,16.0,3.0,6.0,0,0,74.8
657022,fifa.friendly,2022-12-14,Chinese Taipei,Thailand,away,1.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,16.0,10.0,7.0,25.0,4.0,7.0,1.0,3.0,16.0,11.0,6.0,3.0,0,0,25.2
659242,fifa.friendly,2022-12-14,Algeria,Mauritania,home,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
659242,fifa.friendly,2022-12-14,Mauritania,Algeria,away,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
659433,fifa.friendly,2022-12-17,Singapore,Maldives,home,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
659433,fifa.friendly,2022-12-17,Maldives,Singapore,away,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
659434,fifa.friendly,2022-12-17,Algeria,Senegal,home,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
659434,fifa.friendly,2022-12-17,Senegal,Algeria,away,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
660279,fifa.friendly,2022-12-23,Oman,Syria,home,2.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
660279,fifa.friendly,2022-12-23,Syria,Oman,away,1.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
660627,fifa.friendly,2022-12-30,Iraq,Kuwait,home,1.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
660627,fifa.friendly,2022-12-30,Kuwait,Iraq,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
660280,fifa.friendly,2022-12-30,Syria,Oman,home,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
660280,fifa.friendly,2022-12-30,Oman,Syria,away,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
660628,fifa.friendly,2022-12-30,United Arab Emirates,Lebanon,home,1.0,0.0,,,,,,,,,,,,,,,,,,,0,2,
660628,fifa.friendly,2022-12-30,Lebanon,United Arab Emirates,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,2,
660873,fifa.friendly,2023-01-03,Ivory Coast,Libya,home,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
660873,fifa.friendly,2023-01-03,Libya,Ivory Coast,away,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
660874,fifa.friendly,2023-01-05,Uganda,Cameroon,home,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
660874,fifa.friendly,2023-01-05,Cameroon,Uganda,away,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
661487,fifa.friendly,2023-01-07,Congo DR,Libya,home,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
661487,fifa.friendly,2023-01-07,Libya,Congo DR,away,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
661486,fifa.friendly,2023-01-07,Ivory Coast,Cameroon,home,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
661486,fifa.friendly,2023-01-07,Cameroon,Ivory Coast,away,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
660875,fifa.friendly,2023-01-07,Algeria,Ghana,home,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
660875,fifa.friendly,2023-01-07,Ghana,Algeria,away,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
661519,fifa.friendly,2023-01-08,Mali,Uganda,home,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
661519,fifa.friendly,2023-01-08,Uganda,Mali,away,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
658264,fifa.friendly,2023-01-08,Iceland,Estonia,home,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
658264,fifa.friendly,2023-01-08,Estonia,Iceland,away,1.0,1.0,,,,,,,,,,,,,,,,,,,1,1,
661520,fifa.friendly,2023-01-09,Cameroon,Sudan,home,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
661520,fifa.friendly,2023-01-09,Sudan,Cameroon,away,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
661524,fifa.friendly,2023-01-09,Mauritania,Ivory Coast,home,3.0,0.0,,,,,,,,,,,,,,,,,,,,,
661524,fifa.friendly,2023-01-09,Ivory Coast,Mauritania,away,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
658265,fifa.friendly,2023-01-09,Sweden,Finland,home,2.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
658265,fifa.friendly,2023-01-09,Finland,Sweden,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,1,
661522,fifa.friendly,2023-01-10,Mali,Congo DR,home,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
661522,fifa.friendly,2023-01-10,Congo DR,Mali,away,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
661521,fifa.friendly,2023-01-10,Ghana,Mozambique,home,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
661521,fifa.friendly,2023-01-10,Mozambique,Ghana,away,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
658266,fifa.friendly,2023-01-12,Finland,Estonia,home,0.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
658266,fifa.friendly,2023-01-12,Estonia,Finland,away,1.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
658267,fifa.friendly,2023-01-12,Sweden,Iceland,home,2.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
658267,fifa.friendly,2023-01-12,Iceland,Sweden,away,1.0,2.0,,,,,,,,,,,,,,,,,,,1,0,
662473,fifa.friendly,2023-01-14,Mauritania,Niger,home,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
662473,fifa.friendly,2023-01-14,Niger,Mauritania,away,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
656206,fifa.friendly,2023-01-26,United States,Serbia,home,1.0,2.0,,,,,,,,,,,,,,,,,,,1,0,
656206,fifa.friendly,2023-01-26,Serbia,United States,away,2.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
660115,fifa.friendly,2023-01-28,Guatemala,Venezuela,home,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
660115,fifa.friendly,2023-01-28,Venezuela,Guatemala,away,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
656207,fifa.friendly,2023-01-29,United States,Colombia,home,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
656207,fifa.friendly,2023-01-29,Colombia,United States,away,0.0,0.0,,,,,,,,,,,,,,,,,,,0,3,
664458,fifa.friendly,2023-01-29,Trinidad and Tobago,St. Martin,home,2.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
664458,fifa.friendly,2023-01-29,St. Martin,Trinidad and Tobago,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
666888,fifa.friendly,2023-02-22,Grenada,Barbados,home,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
666888,fifa.friendly,2023-02-22,Barbados,Grenada,away,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
666721,fifa.friendly,2023-02-23,French Guiana,Martinique,home,0.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
666721,fifa.friendly,2023-02-23,Martinique,French Guiana,away,1.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
666722,fifa.friendly,2023-02-24,Grenada,Barbados,home,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
666722,fifa.friendly,2023-02-24,Barbados,Grenada,away,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
666793,fifa.friendly,2023-02-25,Malawi,Lesotho,home,1.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
666793,fifa.friendly,2023-02-25,Lesotho,Malawi,away,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
667227,fifa.friendly,2023-02-26,French Guiana,Martinique,home,2.0,2.0,,,,,,,,,,,,,,,,,,,1,0,
667227,fifa.friendly,2023-02-26,Martinique,French Guiana,away,2.0,2.0,,,,,,,,,,,,,,,,,,,1,1,
666895,fifa.friendly,2023-02-27,Grenada,Barbados,home,2.0,2.0,,,,,,,,,,,,,,,,,,,1,2,
666895,fifa.friendly,2023-02-27,Barbados,Grenada,away,2.0,2.0,,,,,,,,,,,,,,,,,,,1,0,
667509,fifa.friendly,2023-03-03,Bahamas,Turks and Caicos Islands,home,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
667509,fifa.friendly,2023-03-03,Turks and Caicos Islands,Bahamas,away,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
666889,fifa.friendly,2023-03-03,Grenada,St. Lucia,home,1.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
666889,fifa.friendly,2023-03-03,St. Lucia,Grenada,away,2.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
666880,fifa.friendly,2023-03-04,Anguilla,St. Martin,home,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
666880,fifa.friendly,2023-03-04,St. Martin,Anguilla,away,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
667510,fifa.friendly,2023-03-04,Bahamas,Turks and Caicos Islands,home,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
667510,fifa.friendly,2023-03-04,Turks and Caicos Islands,Bahamas,away,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
667511,fifa.friendly,2023-03-05,Grenada,St. Lucia,home,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
667511,fifa.friendly,2023-03-05,St. Lucia,Grenada,away,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
666890,fifa.friendly,2023-03-09,Barbados,St. Vincent and the Grenadines,home,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
666890,fifa.friendly,2023-03-09,St. Vincent and the Grenadines,Barbados,away,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
666891,fifa.friendly,2023-03-11,Jamaica,Trinidad and Tobago,home,0.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
666891,fifa.friendly,2023-03-11,Trinidad and Tobago,Jamaica,away,1.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
664861,fifa.friendly,2023-03-13,Guatemala,Panama,home,1.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
664861,fifa.friendly,2023-03-13,Panama,Guatemala,away,1.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
666892,fifa.friendly,2023-03-15,Jamaica,Trinidad and Tobago,home,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
666892,fifa.friendly,2023-03-15,Trinidad and Tobago,Jamaica,away,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
667515,fifa.friendly,2023-03-15,Bangladesh,Malawi,home,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
667515,fifa.friendly,2023-03-15,Malawi,Bangladesh,away,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
665650,fifa.friendly,2023-03-18,Guatemala,Bolivia,home,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
665650,fifa.friendly,2023-03-18,Bolivia,Guatemala,away,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
667502,fifa.friendly,2023-03-19,Ethiopia,Rwanda,home,1.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
667502,fifa.friendly,2023-03-19,Rwanda,Ethiopia,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
667222,fifa.friendly,2023-03-20,Fiji,Vanuatu,home,1.0,2.0,,,,,,,,,,,,,,,,,,,1,0,
667222,fifa.friendly,2023-03-20,Vanuatu,Fiji,away,2.0,1.0,,,,,,,,,,,,,,,,,,,2,0,
667223,fifa.friendly,2023-03-20,Bangladesh,Brunei Darussalam,home,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
667223,fifa.friendly,2023-03-20,Brunei Darussalam,Bangladesh,away,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
667221,fifa.friendly,2023-03-21,Tahiti,New Caledonia,home,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
667221,fifa.friendly,2023-03-21,New Caledonia,Tahiti,away,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
667503,fifa.friendly,2023-03-21,Maldives,Pakistan,home,1.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
667503,fifa.friendly,2023-03-21,Pakistan,Maldives,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
666894,fifa.friendly,2023-03-22,Nepal,Laos,home,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
666894,fifa.friendly,2023-03-22,Laos,Nepal,away,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
667512,fifa.friendly,2023-03-22,India,Myanmar,home,1.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
667512,fifa.friendly,2023-03-22,Myanmar,India,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
660074,fifa.friendly,2023-03-22,Republic of Ireland,Latvia,home,3.0,2.0,,,,,,,,,,,,,,,,,,,2,0,
660074,fifa.friendly,2023-03-22,Latvia,Republic of Ireland,away,2.0,3.0,,,,,,,,,,,,,,,,,,,2,0,
664877,fifa.friendly,2023-03-23,El Salvador,Honduras,home,0.0,1.0,,,,,,,,,,,,,,,,,,,1,2,
664877,fifa.friendly,2023-03-23,Honduras,El Salvador,away,1.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
664854,fifa.friendly,2023-03-23,New Zealand,China,home,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1,
664854,fifa.friendly,2023-03-23,China,New Zealand,away,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1,
667224,fifa.friendly,2023-03-23,Solomon Islands,Vanuatu,home,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
667224,fifa.friendly,2023-03-23,Vanuatu,Solomon Islands,away,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
667505,fifa.friendly,2023-03-23,Hong Kong,Singapore,home,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
667505,fifa.friendly,2023-03-23,Singapore,Hong Kong,away,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
667506,fifa.friendly,2023-03-23,Malaysia,Turkmenistan,home,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
667506,fifa.friendly,2023-03-23,Turkmenistan,Malaysia,away,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
667365,fifa.friendly,2023-03-23,Iran,Russia,home,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
667365,fifa.friendly,2023-03-23,Russia,Iran,away,1.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
658369,fifa.friendly,2023-03-23,Hungary,Estonia,home,1.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
658369,fifa.friendly,2023-03-23,Estonia,Hungary,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
666850,fifa.friendly,2023-03-23,Argentina,Panama,home,2.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
666850,fifa.friendly,2023-03-23,Panama,Argentina,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,1,
667504,fifa.friendly,2023-03-24,Tahiti,New Caledonia,home,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
667504,fifa.friendly,2023-03-24,New Caledonia,Tahiti,away,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
666821,fifa.friendly,2023-03-24,Australia,Ecuador,home,3.0,1.0,,,,,,,,,,,,,,,,,,,2,1,
666821,fifa.friendly,2023-03-24,Ecuador,Australia,away,1.0,3.0,,,,,,,,,,,,,,,,,,,1,0,
665808,fifa.friendly,2023-03-24,Japan,Uruguay,home,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
665808,fifa.friendly,2023-03-24,Uruguay,Japan,away,1.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
664900,fifa.friendly,2023-03-24,South Korea,Colombia,home,2.0,2.0,,,,,,,,,,,,,,,,,,,1,1,
664900,fifa.friendly,2023-03-24,Colombia,South Korea,away,2.0,2.0,,,,,,,,,,,,,,,,,,,0,1,
666805,fifa.friendly,2023-03-24,Uzbekistan,Bolivia,home,1.0,0.0,,,,,,,,,,,,,,,,,,,1,1,
666805,fifa.friendly,2023-03-24,Bolivia,Uzbekistan,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
667669,fifa.friendly,2023-03-24,Kuwait,Philippines,home,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
667669,fifa.friendly,2023-03-24,Philippines,Kuwait,away,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
666809,fifa.friendly,2023-03-24,Saudi Arabia,Venezuela,home,1.0,2.0,,,,,,,,,,,,,,,,,,,0,1,
666809,fifa.friendly,2023-03-24,Venezuela,Saudi Arabia,away,2.0,1.0,,,,,,,,,,,,,,,,,,,2,1,
667507,fifa.friendly,2023-03-25,Bangladesh,Seychelles,home,1.0,0.0,,,,,,,,,,,,,,,,,,,1,1,
667507,fifa.friendly,2023-03-25,Seychelles,Bangladesh,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
667513,fifa.friendly,2023-03-25,Laos,Bhutan,home,2.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
667513,fifa.friendly,2023-03-25,Bhutan,Laos,away,1.0,2.0,,,,,,,,,,,,,,,,,,,1,0,
666893,fifa.friendly,2023-03-25,Myanmar,Kyrgyz Republic,home,1.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
666893,fifa.friendly,2023-03-25,Kyrgyz Republic,Myanmar,away,1.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
667362,fifa.friendly,2023-03-25,Indonesia,Burundi,home,3.0,1.0,,,,,,,,,,,,,,,,,,,3,0,
667362,fifa.friendly,2023-03-25,Burundi,Indonesia,away,1.0,3.0,,,,,,,,,,,,,,,,,,,0,1,
665812,fifa.friendly,2023-03-25,Georgia,Mongolia,home,6.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
665812,fifa.friendly,2023-03-25,Mongolia,Georgia,away,1.0,6.0,,,,,,,,,,,,,,,,,,,1,0,
665805,fifa.friendly,2023-03-25,Kenya,Burundi,home,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
665805,fifa.friendly,2023-03-25,Burundi,Kenya,away,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
666611,fifa.friendly,2023-03-25,Syria,Thailand,home,3.0,1.0,,,,,,,,,,,,,,,,,,,1,1,
666611,fifa.friendly,2023-03-25,Thailand,Syria,away,1.0,3.0,,,,,,,,,,,,,,,,,,,1,0,
667671,fifa.friendly,2023-03-25,United Arab Emirates,Tajikistan,home,0.0,0.0,,,,,,,,,,,,,,,,,,,0,2,
667671,fifa.friendly,2023-03-25,Tajikistan,United Arab Emirates,away,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
667670,fifa.friendly,2023-03-25,Bahrain,Palestine,home,1.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
667670,fifa.friendly,2023-03-25,Palestine,Bahrain,away,2.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
664576,fifa.friendly,2023-03-25,Germany,Peru,home,2.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
664576,fifa.friendly,2023-03-25,Peru,Germany,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
665817,fifa.friendly,2023-03-25,Morocco,Brazil,home,2.0,1.0,,,,,,,,,,,,,,,,,,,1,2,
665817,fifa.friendly,2023-03-25,Brazil,Morocco,away,1.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
664855,fifa.friendly,2023-03-26,New Zealand,China,home,2.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
664855,fifa.friendly,2023-03-26,China,New Zealand,away,1.0,2.0,,,,,,,,,,,,,,,,,,,1,0,
667225,fifa.friendly,2023-03-26,Fiji,Solomon Islands,home,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
667225,fifa.friendly,2023-03-26,Solomon Islands,Fiji,away,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
667766,fifa.friendly,2023-03-26,Macau,Singapore,home,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
667766,fifa.friendly,2023-03-26,Singapore,Macau,away,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
667107,fifa.friendly,2023-03-26,Russia,Iraq,home,2.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
667107,fifa.friendly,2023-03-26,Iraq,Russia,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,1,
662204,fifa.friendly,2023-03-27,Greece,Lithuania,home,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
662204,fifa.friendly,2023-03-27,Lithuania,Greece,away,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
663379,fifa.friendly,2023-03-27,North Macedonia,Faroe Islands,home,1.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
663379,fifa.friendly,2023-03-27,Faroe Islands,North Macedonia,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
667768,fifa.friendly,2023-03-27,Oman,Lebanon,home,2.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
667768,fifa.friendly,2023-03-27,Lebanon,Oman,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,2,
666808,fifa.friendly,2023-03-28,Chile,Paraguay,home,3.0,2.0,,,,,,,,,,,,,,,,,,,1,0,
666808,fifa.friendly,2023-03-28,Paraguay,Chile,away,2.0,3.0,,,,,,,,,,,,,,,,,,,2,2,
666822,fifa.friendly,2023-03-28,Australia,Ecuador,home,1.0,2.0,,,,,,,,,,,,,,,,,,,1,0,
666822,fifa.friendly,2023-03-28,Ecuador,Australia,away,2.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
667508,fifa.friendly,2023-03-28,Bangladesh,Seychelles,home,0.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
667508,fifa.friendly,2023-03-28,Seychelles,Bangladesh,away,1.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
664902,fifa.friendly,2023-03-28,Japan,Colombia,home,1.0,2.0,,,,,,,,,,,,,,,,,,,1,1,
664902,fifa.friendly,2023-03-28,Colombia,Japan,away,2.0,1.0,,,,,,,,,,,,,,,,,,,1,1,
665807,fifa.friendly,2023-03-28,South Korea,Uruguay,home,1.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
665807,fifa.friendly,2023-03-28,Uruguay,South Korea,away,2.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
667226,fifa.friendly,2023-03-28,Nepal,Bhutan,home,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
667226,fifa.friendly,2023-03-28,Bhutan,Nepal,away,1.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
667514,fifa.friendly,2023-03-28,India,Kyrgyz Republic,home,2.0,0.0,,,,,,,,,,,,,,,,,,,1,1,
667514,fifa.friendly,2023-03-28,Kyrgyz Republic,India,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
667363,fifa.friendly,2023-03-28,Indonesia,Burundi,home,2.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
667363,fifa.friendly,2023-03-28,Burundi,Indonesia,away,2.0,2.0,,,,,,,,,,,,,,,,,,,0,1,
667784,fifa.friendly,2023-03-28,Malaysia,Hong Kong,home,2.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
667784,fifa.friendly,2023-03-28,Hong Kong,Malaysia,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
658372,fifa.friendly,2023-03-28,Armenia,Cyprus,home,2.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
658372,fifa.friendly,2023-03-28,Cyprus,Armenia,away,2.0,2.0,,,,,,,,,,,,,,,,,,,1,2,
667382,fifa.friendly,2023-03-28,Iran,Kenya,home,2.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
667382,fifa.friendly,2023-03-28,Kenya,Iran,away,1.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
665806,fifa.friendly,2023-03-28,Kenya,Burundi,home,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
665806,fifa.friendly,2023-03-28,Burundi,Kenya,away,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
666847,fifa.friendly,2023-03-28,United Arab Emirates,Thailand,home,2.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
