event_id,comp,date,referee,yellows,reds,fouls
688490,fifa.friendly,2023-10-14,,,,
689248,fifa.friendly,2023-10-14,,,,
689245,fifa.friendly,2023-10-14,,,,
689249,fifa.friendly,2023-10-14,,,,
688318,fifa.friendly,2023-10-14,Adissa Abdul Raphiou Ligali,,,
687844,fifa.friendly,2023-10-14,,,,
689246,fifa.friendly,2023-10-14,,,,
689247,fifa.friendly,2023-10-14,,,,
669758,fifa.friendly,2023-10-14,Fernando Guerrero Ramírez,,,
683510,fifa.friendly,2023-10-15,Joseph Dickerson,,,
689250,fifa.friendly,2023-10-15,,,,
689303,fifa.friendly,2023-10-15,,,,
686738,fifa.friendly,2023-10-16,Ping Wun Tam,,,
689289,fifa.friendly,2023-10-16,,,,
688348,fifa.friendly,2023-10-16,Miguel Nogueira,,,
688264,fifa.friendly,2023-10-16,Yahya Almulla,,,
688500,fifa.friendly,2023-10-16,Atilla Karaoglan,,,
688153,fifa.friendly,2023-10-16,Willy Delajod,,,
685333,fifa.friendly,2023-10-17,Di Wang,,,
688098,fifa.friendly,2023-10-17,Mohd Amirul Bin Yaacob,,,
689290,fifa.friendly,2023-10-17,,,,
689293,fifa.friendly,2023-10-17,,,,
689251,fifa.friendly,2023-10-17,,,,
685569,fifa.friendly,2023-10-17,,,,
689299,fifa.friendly,2023-10-17,,,,
689367,fifa.friendly,2023-10-17,,,,
687845,fifa.friendly,2023-10-17,António Nobre,,,
688966,fifa.friendly,2023-10-17,Mohamed Khaled,,,
689294,fifa.friendly,2023-10-17,,,,
689295,fifa.friendly,2023-10-17,,,,
689292,fifa.friendly,2023-10-17,,,,
683820,fifa.friendly,2023-10-17,Mervan Bejtullahu,,,
689296,fifa.friendly,2023-10-17,,,,
665810,fifa.friendly,2023-10-17,Farrugia Cann Trustin,,,
689368,fifa.friendly,2023-10-17,,,,
689297,fifa.friendly,2023-10-17,,,,
688491,fifa.friendly,2023-10-17,,,,
689298,fifa.friendly,2023-10-17,,,,
689288,fifa.friendly,2023-10-17,Ahmad Ibrahim,,,
689291,fifa.friendly,2023-10-17,,,,
681654,fifa.friendly,2023-10-17,Stuart Attwell,,,
668913,fifa.friendly,2023-10-17,Tobias Stieler,,,
685785,fifa.friendly,2023-10-17,Benoit Bado,,,
683511,fifa.friendly,2023-10-18,Rubiel Vazquez,,,
669759,fifa.friendly,2023-10-18,Marco Antonio Ortiz Nava,,,
690105,fifa.friendly,2023-11-12,,,,
668900,fifa.friendly,2023-11-15,Marian Barbu,,,
664879,fifa.friendly,2023-11-16,Vilhjalmur Thorarinsson,,,
690256,fifa.friendly,2023-11-17,,,,
688123,fifa.friendly,2023-11-17,Luca Cibelli,,,
688956,fifa.friendly,2023-11-18,Bartosz Frankowski,,,
663869,fifa.friendly,2023-11-19,,,,
689888,fifa.friendly,2023-11-20,Aleksei Kulbakov,,,
690309,fifa.friendly,2023-11-21,,,,
685766,fifa.friendly,2023-11-21,Slavko Vincici,,,
675059,fifa.friendly,2023-11-21,Ondrej Berka,,,
686758,fifa.friendly,2023-11-21,Urs Schnyder,,,
690347,fifa.friendly,2023-12-10,,,,
688316,fifa.friendly,2023-12-17,Victor Rivas,,,
692601,fifa.friendly,2023-12-29,,,,
694552,fifa.friendly,2023-12-30,,,,
689808,fifa.friendly,2023-12-31,Mahmood Salim Said Al-Majarafi,,,
689519,fifa.friendly,2024-01-01,Woo-Sung Kim,,,
694555,fifa.friendly,2024-01-01,,,,
693431,fifa.friendly,2024-01-02,Bahattin Simsek,,,
694586,fifa.friendly,2024-01-04,,,,
690701,fifa.friendly,2024-01-04,,,,
693432,fifa.friendly,2024-01-05,Kadir Saglam,,,
694556,fifa.friendly,2024-01-05,Yousif Saeed Hasan,,,
694610,fifa.friendly,2024-01-05,,,,
692530,fifa.friendly,2024-01-05,Ammar Ashkanani,,,
694553,fifa.friendly,2024-01-05,,,,
693925,fifa.friendly,2024-01-06,Yahya Almulla,,,
688265,fifa.friendly,2024-01-06,Mohamed Abdalla Alharmoodi,,,
694611,fifa.friendly,2024-01-06,,,,
694612,fifa.friendly,2024-01-06,,,,
693921,fifa.friendly,2024-01-06,Dedjinnanchi Tanisla Ahomlanto,,,
694551,fifa.friendly,2024-01-06,Abdulrazg Ahmed,,,
694613,fifa.friendly,2024-01-06,,,,
694614,fifa.friendly,2024-01-06,,,,
690840,fifa.friendly,2024-01-06,,,,
693583,fifa.friendly,2024-01-07,Hashem Al Ibrahim,,,
694615,fifa.friendly,2024-01-07,,,,
693958,fifa.friendly,2024-01-07,,,,
694560,fifa.friendly,2024-01-08,,,,
694649,fifa.friendly,2024-01-08,,,,
694650,fifa.friendly,2024-01-08,,,,
693959,fifa.friendly,2024-01-08,Ousmane Diakate,,,
690268,fifa.friendly,2024-01-08,,,,
693926,fifa.friendly,2024-01-08,,,,
694557,fifa.friendly,2024-01-08,Charles Benle Bulu,,,
692531,fifa.friendly,2024-01-09,,,,
694654,fifa.friendly,2024-01-09,,,,
693927,fifa.friendly,2024-01-09,,,,
694655,fifa.friendly,2024-01-09,,,,
694554,fifa.friendly,2024-01-09,Aklesso Gnama,,,
693974,fifa.friendly,2024-01-09,Mohammed Braheh,,,
690848,fifa.friendly,2024-01-09,,,,
694656,fifa.friendly,2024-01-10,,,,
694558,fifa.friendly,2024-01-10,,,,
695550,fifa.friendly,2024-01-10,,,,
690849,fifa.friendly,2024-01-10,,,,
693960,fifa.friendly,2024-01-10,,,,
694616,fifa.friendly,2024-01-11,,,,
694618,fifa.friendly,2024-01-12,,,,
690688,fifa.friendly,2024-01-12,Kyriakos Athanasiou,,,
690687,fifa.friendly,2024-01-14,Rubiel Vazquez,,,
690571,fifa.friendly,2024-01-18,Natalie Simon,,,
697127,fifa.friendly,2024-01-19,,,,
690424,fifa.friendly,2024-01-20,Pierre-Luc Lauziere,,,
691170,fifa.friendly,2024-02-03,Steven Madrigal,,,
699337,fifa.friendly,2024-03-01,,,,
699734,fifa.friendly,2024-03-03,,,,
698280,fifa.friendly,2024-03-14,,,,
701267,fifa.friendly,2024-03-14,,,,
700804,fifa.friendly,2024-03-17,,,,
700805,fifa.friendly,2024-03-18,,,,
700585,fifa.friendly,2024-03-20,,,,
700586,fifa.friendly,2024-03-20,,,,
700806,fifa.friendly,2024-03-21,,,,
701196,fifa.friendly,2024-03-21,,,,
698281,fifa.friendly,2024-03-21,,,,
693934,fifa.friendly,2024-03-21,,,,
693345,fifa.friendly,2024-03-21,Arda Kardesler,,,
697788,fifa.friendly,2024-03-21,Sandi Putros,,,
700587,fifa.friendly,2024-03-21,,,,
700807,fifa.friendly,2024-03-21,,,,
690340,fifa.friendly,2024-03-21,Ricardo de Burgos Bengoetxea,,,
698287,fifa.friendly,2024-03-21,Nabil Boukhalfa,,,
698418,fifa.friendly,2024-03-21,Rubiel Vazquez,,,
698420,fifa.friendly,2024-03-22,Lukasz Szpala,,,
700588,fifa.friendly,2024-03-22,,,,
700808,fifa.friendly,2024-03-22,,,,
700809,fifa.friendly,2024-03-22,,,,
700811,fifa.friendly,2024-03-22,,,,
697519,fifa.friendly,2024-03-22,Aliyar Aghayev,,,
699068,fifa.friendly,2024-03-22,,,,
700813,fifa.friendly,2024-03-22,,,,
698485,fifa.friendly,2024-03-22,,,,
699128,fifa.friendly,2024-03-22,,,,
700491,fifa.friendly,2024-03-22,Jalal Jayed,,,
698138,fifa.friendly,2024-03-22,,,,
694651,fifa.friendly,2024-03-22,Willy Delajod,,,
700814,fifa.friendly,2024-03-22,,,,
700810,fifa.friendly,2024-03-22,,,,
699778,fifa.friendly,2024-03-22,Stephanie Frappart,,,
699075,fifa.friendly,2024-03-22,Luca Pairetto,,,
698532,fifa.friendly,2024-03-22,Bartosz Frankowski,,,
690894,fifa.friendly,2024-03-22,Erik Lambrechts,,,
690928,fifa.friendly,2024-03-22,Kristoffer Karlsson,,,
699076,fifa.friendly,2024-03-22,Clement Franklin Kpan,,,
698122,fifa.friendly,2024-03-22,Michael Oliver,,,
698288,fifa.friendly,2024-03-22,Abdelaziz Bouh,,,
700815,fifa.friendly,2024-03-22,,,,
700816,fifa.friendly,2024-03-22,,,,
700812,fifa.friendly,2024-03-22,,,,
700817,fifa.friendly,2024-03-22,,,,
699100,fifa.friendly,2024-03-22,Boubou Traore,,,
699139,fifa.friendly,2024-03-23,Victor Rivas,,,
697143,fifa.friendly,2024-03-23,Paulo Cezar Zanovelli Da Silva,,,
700714,fifa.friendly,2024-03-23,Dickens Mimisa,,,
700715,fifa.friendly,2024-03-23,Brighton Chimene,,,
699773,fifa.friendly,2024-03-23,Milos Gigovic,,,
693341,fifa.friendly,2024-03-23,Rohit Saggi,,,
693430,fifa.friendly,2024-03-23,Farrugia Cann Trustin,,,
691328,fifa.friendly,2024-03-23,Allard Lindhout,,,
689956,fifa.friendly,2024-03-23,Artur Soares Dias,,,
690850,fifa.friendly,2024-03-23,Jesús Gil Manzano,,,
701238,fifa.friendly,2024-03-23,,,,
699074,fifa.friendly,2024-03-23,Mohamed Maarouf Eid Mansour,,,
700818,fifa.friendly,2024-03-23,,,,
701264,fifa.friendly,2024-03-24,,,,
700819,fifa.friendly,2024-03-24,,,,
700820,fifa.friendly,2024-03-24,,,,
698419,fifa.friendly,2024-03-24,Jon Freemon,,,
698430,fifa.friendly,2024-03-24,Armando Villarreal,,,
700821,fifa.friendly,2024-03-25,,,,
700822,fifa.friendly,2024-03-25,,,,
700823,fifa.friendly,2024-03-25,,,,
700824,fifa.friendly,2024-03-25,,,,
699101,fifa.friendly,2024-03-25,Elchin Masiyev,,,
700825,fifa.friendly,2024-03-25,,,,
697520,fifa.friendly,2024-03-25,Kristo  Tohver ,,,
693346,fifa.friendly,2024-03-25,Marco Di Bello,,,
698282,fifa.friendly,2024-03-25,,,,
699073,fifa.friendly,2024-03-25,,,,
698123,fifa.friendly,2024-03-25,Marcel Birsan,,,
700827,fifa.friendly,2024-03-25,,,,
700828,fifa.friendly,2024-03-25,,,,
700829,fifa.friendly,2024-03-25,,,,
698289,fifa.friendly,2024-03-25,Houssam Benyahia,,,
700826,fifa.friendly,2024-03-25,,,,
701268,fifa.friendly,2024-03-25,,,,
701281,fifa.friendly,2024-03-26,Israel Mpaima,,,
700998,fifa.friendly,2024-03-26,,,,
701282,fifa.friendly,2024-03-26,Godfrey Nkhakananga,,,
700484,fifa.friendly,2024-03-26,Bouchra Karboubi,,,
701211,fifa.friendly,2024-03-26,Mads Kristoffersen,,,
698618,fifa.friendly,2024-03-26,,,,
698483,fifa.friendly,2024-03-26,Ovidiu Alin Hategan,,,
697777,fifa.friendly,2024-03-26,Martin Dohál,,,
694652,fifa.friendly,2024-03-26,Giorgi Kruashvili,,,
700831,fifa.friendly,2024-03-26,,,,
700830,fifa.friendly,2024-03-26,,,,
694653,fifa.friendly,2024-03-26,Julian Weinberger,,,
691329,fifa.friendly,2024-03-26,Philip Farrugia,,,
692534,fifa.friendly,2024-03-26,Alejandro Muñiz Ruiz,,,
699348,fifa.friendly,2024-03-26,Ruddy Buquet,,,
699779,fifa.friendly,2024-03-26,Jeremie Pignard,,,
698533,fifa.friendly,2024-03-26,Daniele Chiffi,,,
689957,fifa.friendly,2024-03-26,Sebastian Gishamer,,,
690893,fifa.friendly,2024-03-26,Espen Eskas,,,
701212,fifa.friendly,2024-03-26,,,,
693342,fifa.friendly,2024-03-26,Pawel Raczkowski,,,
690929,fifa.friendly,2024-03-26,Robert Jones,,,
697066,fifa.friendly,2024-03-26,Irfan Peljto,,,
701261,fifa.friendly,2024-03-26,Adalbert Diouf,,,
697789,fifa.friendly,2024-03-26,Anthony Taylor,,,
701262,fifa.friendly,2024-03-26,Ahmed Ghandour,,,
696634,fifa.friendly,2024-03-26,António Nobre,,,
698290,fifa.friendly,2024-03-26,Amir Loucif,,,
700492,fifa.friendly,2024-03-26,Samir Guezzaz,,,
700833,fifa.friendly,2024-03-26,,,,
699099,fifa.friendly,2024-03-26,Mohamed Ali Moussa,,,
698878,fifa.friendly,2024-03-27,Rubiel Vazquez,,,
700834,fifa.friendly,2024-03-27,,,,
700832,fifa.friendly,2024-03-27,,,,
697144,fifa.friendly,2024-03-27,Braulio Da Silva Machado,,,
699140,fifa.friendly,2024-03-27,Josef Mickelson,,,
701631,fifa.friendly,2024-04-06,,,,
701632,fifa.friendly,2024-04-07,,,,
702487,fifa.friendly,2024-05-13,,,,
702605,fifa.friendly,2024-05-15,,,,
702488,fifa.friendly,2024-05-15,,,,
702616,fifa.friendly,2024-05-19,,,,
702718,fifa.friendly,2024-05-26,,,,
702719,fifa.friendly,2024-05-27,,,,
700701,fifa.friendly,2024-06-01,Yosuke Araki,,,
702360,fifa.friendly,2024-06-01,Oscar Barrera,,,
702618,fifa.friendly,2024-06-02,Muhammad Taqi Al-Jaafari,,,
697146,fifa.friendly,2024-06-03,Jamie Robinson,,,
693935,fifa.friendly,2024-06-03,Matej Jug,,,
698619,fifa.friendly,2024-06-03,Bence Csonka,,,
698294,fifa.friendly,2024-06-03,Rohit Saggi,,,
700917,fifa.friendly,2024-06-03,Walter Altmann,,,
698291,fifa.friendly,2024-06-04,Andreas Argyrou,,,
699071,fifa.friendly,2024-06-04,Kyriakos Athanasiou,,,
695548,fifa.friendly,2024-06-04,Atilla Karaoglan,,,
699060,fifa.friendly,2024-06-04,António Nobre,,,
698534,fifa.friendly,2024-06-04,Christian-Petru Ciochirca,,,
698535,fifa.friendly,2024-06-04,Luís Godinho,,,
698879,fifa.friendly,2024-06-04,Sebastian Gishamer,,,
699129,fifa.friendly,2024-06-05,Julian Weinberger,,,
698439,fifa.friendly,2024-06-05,Kristoffer Hagenes,,,
698484,fifa.friendly,2024-06-05,Mikkel Redder,,,
698284,fifa.friendly,2024-06-05,Kristoffer Karlsson,,,
701987,fifa.friendly,2024-06-05,Lawrence Visser,,,
699861,fifa.friendly,2024-06-05,Gustavo Correia,,,
692532,fifa.friendly,2024-06-06,Oshane Nation,,,
702200,fifa.friendly,2024-06-06,Jamie Robinson,,,
700290,fifa.friendly,2024-06-06,Rohit Saggi,,,
702828,fifa.friendly,2024-06-07,,,,
701562,fifa.friendly,2024-06-07,Stefan Ebner,,,
698486,fifa.friendly,2024-06-07,,,,
699800,fifa.friendly,2024-06-07,Mihály Káprály,,,
702335,fifa.friendly,2024-06-07,Rustam Omarov,,,
695549,fifa.friendly,2024-06-07,Antoniou Menelaus,,,
698438,fifa.friendly,2024-06-07,Davide Massa,,,
700918,fifa.friendly,2024-06-07,José Luis Munuera Montero,,,
700713,fifa.friendly,2024-06-07,Andy Madley,,,
697147,fifa.friendly,2024-06-07,Lukasz Kuzma,,,
701635,fifa.friendly,2024-06-08,Guillermo Guerrero,,,
703368,fifa.friendly,2024-06-08,,,,
698292,fifa.friendly,2024-06-08,Arda Kardesler,,,
699104,fifa.friendly,2024-06-08,Claudio Pereira,,,
699102,fifa.friendly,2024-06-08,,,,
699072,fifa.friendly,2024-06-08,Jasper Vergoote,,,
699061,fifa.friendly,2024-06-08,Maria Ferrieri Caputi,,,
698040,fifa.friendly,2024-06-08,Harm Osmers,,,
698482,fifa.friendly,2024-06-08,Stephanie Frappart,,,
698041,fifa.friendly,2024-06-08,Pawel Raczkowski,,,
701680,fifa.friendly,2024-06-08,Bastien Dechepy,,,
699069,fifa.friendly,2024-06-08,Fernando Gomez,,,
692533,fifa.friendly,2024-06-09,Lukasz Szpala,,,
699062,fifa.friendly,2024-06-09,Chrysovalantis Theouli,,,
698283,fifa.friendly,2024-06-09,Aleksandar Stavrev,,,
699130,fifa.friendly,2024-06-09,Daniel Stefanski,,,
701986,fifa.friendly,2024-06-09,Fabio Verissimo,,,
701634,fifa.friendly,2024-06-09,Drew Fischer,,,
698253,fifa.friendly,2024-06-10,Michal Ocenas,,,
700291,fifa.friendly,2024-06-10,Evangelos Manouhos,,,
700703,fifa.friendly,2024-06-10,Balazs Berke,,,
702829,fifa.friendly,2024-06-11,,,,
703520,fifa.friendly,2024-06-11,,,,
702361,fifa.friendly,2024-06-11,,,,
702331,fifa.friendly,2024-06-11,,,,
702513,fifa.friendly,2024-06-11,Alan Kijas,,,
700289,fifa.friendly,2024-06-11,Andrei Chivulete,,,
699103,fifa.friendly,2024-06-11,,,,
702330,fifa.friendly,2024-06-11,Jason Barcelo,,,
698536,fifa.friendly,2024-06-11,Chris Kavanagh,,,
701636,fifa.friendly,2024-06-12,Pablo Echavarría,,,
699281,fifa.friendly,2024-06-12,Said Martinez,,,
702336,fifa.friendly,2024-06-13,Lukasz Szpala,,,
699278,fifa.friendly,2024-06-15,Joseph Dickerson,,,
702197,fifa.friendly,2024-06-15,Kwinsi Williams,,,
702242,fifa.friendly,2024-06-15,Daniel Quintero Huitrón,,,
702269,fifa.friendly,2024-06-16,Ismael Cornejo,,,
701623,fifa.friendly,2024-06-16,David Gómez,,,
716795,fifa.friendly,2024-09-01,Fernando Gomez,,,
720717,fifa.friendly,2024-09-02,,,,
720718,fifa.friendly,2024-09-04,,,,
720719,fifa.friendly,2024-09-04,,,,
718532,fifa.friendly,2024-09-04,,,,
720720,fifa.friendly,2024-09-05,,,,
720811,fifa.friendly,2024-09-05,,,,
719313,fifa.friendly,2024-09-05,Suhaizi Bin Shukri,,,
719314,fifa.friendly,2024-09-07,,,,
707615,fifa.friendly,2024-09-07,Keylor Herrera Villalobos,,,
701259,fifa.friendly,2024-09-08,Joseph Dickerson,,,
720721,fifa.friendly,2024-09-08,,,,
720814,fifa.friendly,2024-09-08,,,,
719315,fifa.friendly,2024-09-10,Suhaizi Bin Shukri,,,
700292,fifa.friendly,2024-09-10,,,,
707616,fifa.friendly,2024-09-10,Selvin Brown,,,
701260,fifa.friendly,2024-09-11,Victor Rivas,,,
722279,fifa.friendly,2024-10-10,,,,
721479,fifa.friendly,2024-10-10,,,,
702509,fifa.friendly,2024-10-10,,,,
722280,fifa.friendly,2024-10-11,,,,
722281,fifa.friendly,2024-10-12,,,,
707617,fifa.friendly,2024-10-13,Katia Itzel García,,,
722282,fifa.friendly,2024-10-13,,,,
720256,fifa.friendly,2024-10-13,,,,
722283,fifa.friendly,2024-10-14,,,,
722284,fifa.friendly,2024-10-15,,,,
719859,fifa.friendly,2024-10-15,Tori Penso,,,
719821,fifa.friendly,2024-10-16,Keylor Herrera Villalobos,,,
723314,fifa.friendly,2024-11-13,,,,
723315,fifa.friendly,2024-11-13,,,,
723317,fifa.friendly,2024-11-14,,,,
723318,fifa.friendly,2024-11-14,,,,
723316,fifa.friendly,2024-11-14,,,,
722554,fifa.friendly,2024-11-14,Ping Wun Tam,,,
702512,fifa.friendly,2024-11-14,Gustavo Correia,,,
722698,fifa.friendly,2024-11-15,Rustam Lutfullin,,,
723319,fifa.friendly,2024-11-16,,,,
723320,fifa.friendly,2024-11-16,,,,
722677,fifa.friendly,2024-11-17,Ping Wun Tam,,,
723321,fifa.friendly,2024-11-18,,,,
723322,fifa.friendly,2024-11-18,,,,
723590,fifa.friendly,2024-11-19,,,,
723323,fifa.friendly,2024-11-19,,,,
723324,fifa.friendly,2024-11-19,,,,
723591,fifa.friendly,2024-11-19,,,,
722701,fifa.friendly,2024-11-19,Majed Al-Shamrani,,,
718533,fifa.friendly,2024-11-19,,,,
724473,fifa.friendly,2024-12-09,,,,
724667,fifa.friendly,2024-12-09,,,,
725027,fifa.friendly,2024-12-15,,,,
725028,fifa.friendly,2024-12-15,,,,
724801,fifa.friendly,2024-12-17,,,,
727544,fifa.friendly,2024-12-21,,,,
727545,fifa.friendly,2024-12-21,,,,
727613,fifa.friendly,2024-12-22,,,,
729249,fifa.friendly,2025-01-04,Nasir Siyah,,,
729250,fifa.friendly,2025-01-07,Nasir Siyah,,,
729251,fifa.friendly,2025-01-09,Suleiman Hemed Said,,,
729805,fifa.friendly,2025-01-10,,,,
730053,fifa.friendly,2025-01-13,,,,
723617,fifa.friendly,2025-01-18,Steven Madrigal,,,
724802,fifa.friendly,2025-01-23,Cristhofer Corado,,,
732256,fifa.friendly,2025-02-07,,,,
730104,fifa.friendly,2025-02-08,Dario Herrera,,,
732257,fifa.friendly,2025-02-10,,,,
733122,fifa.friendly,2025-02-17,,,,
734198,fifa.friendly,2025-03-06,,,,
734199,fifa.friendly,2025-03-09,,,,
734485,fifa.friendly,2025-03-13,,,,
734504,fifa.friendly,2025-03-14,,,,
731388,fifa.friendly,2025-03-16,Luis Enrique Santander Aguirre,,,
734505,fifa.friendly,2025-03-19,,,,
734506,fifa.friendly,2025-03-19,,,,
734507,fifa.friendly,2025-03-19,,,,
734874,fifa.friendly,2025-03-19,,,,
734217,fifa.friendly,2025-03-19,Ilgiz Tantashev,,,
734508,fifa.friendly,2025-03-20,,,,
727884,fifa.friendly,2025-03-20,,,,
734942,fifa.friendly,2025-03-20,,,,
734509,fifa.friendly,2025-03-21,,,,
733727,fifa.friendly,2025-03-21,Razlan Joffri Ali,,,
732253,fifa.friendly,2025-03-21,Mohammed Al-Hakim,,,
734510,fifa.friendly,2025-03-22,,,,
729806,fifa.friendly,2025-03-22,Luca Cibelli,,,
733984,fifa.friendly,2025-03-22,,,,
734511,fifa.friendly,2025-03-25,,,,
734218,fifa.friendly,2025-03-25,Adel Al Naqbi,,,
730054,fifa.friendly,2025-03-25,Aleko Aptsiauri,,,
730105,fifa.friendly,2025-03-25,Matthew Macdermid,,,
730972,fifa.friendly,2025-03-25,Enea Jorgji,,,
734512,fifa.friendly,2025-03-25,,,,
734513,fifa.friendly,2025-03-26,,,,
735698,fifa.friendly,2025-05-08,,,,
735834,fifa.friendly,2025-05-20,,,,
735835,fifa.friendly,2025-05-20,,,,
735924,fifa.friendly,2025-05-24,,,,
735930,fifa.friendly,2025-05-24,,,,
736087,fifa.friendly,2025-05-28,,,,
735406,fifa.friendly,2025-05-28,Stuart Attwell,,,
736096,fifa.friendly,2025-05-29,,,,
736097,fifa.friendly,2025-05-30,,,,
735762,fifa.friendly,2025-05-30,,,,
736093,fifa.friendly,2025-05-31,Samuel Barrott,,,
736090,fifa.friendly,2025-05-31,Stuart Attwell,,,
736102,fifa.friendly,2025-05-31,,,,
736103,fifa.friendly,2025-06-01,,,,
736104,fifa.friendly,2025-06-01,,,,
735836,fifa.friendly,2025-06-02,Lahlou Benbraham,0.0,0.0,0.0
736105,fifa.friendly,2025-06-03,,,,
735586,fifa.friendly,2025-06-04,Ping Wun Tam,,,
736106,fifa.friendly,2025-06-05,,,,
736107,fifa.friendly,2025-06-05,,,,
736108,fifa.friendly,2025-06-05,,,,
736109,fifa.friendly,2025-06-05,,,,
735520,fifa.friendly,2025-06-05,Mahmood Ismail,0.0,0.0,0.0
735029,fifa.friendly,2025-06-05,,,,
735573,fifa.friendly,2025-06-05,Sergey Karasev,,,
736110,fifa.friendly,2025-06-05,,,,
736119,fifa.friendly,2025-06-06,,,,
731577,fifa.friendly,2025-06-06,Igor Stojchevski,,,
736111,fifa.friendly,2025-06-06,,,,
736114,fifa.friendly,2025-06-06,,,,
733972,fifa.friendly,2025-06-06,,,,
732130,fifa.friendly,2025-06-06,Matthew De Gabriele,,,
733053,fifa.friendly,2025-06-06,Aliyar Aghayev,,,
731575,fifa.friendly,2025-06-06,Atilla Karaoglan,,,
735916,fifa.friendly,2025-06-06,Thulani Sibandze,,,
734867,fifa.friendly,2025-06-06,David Dickinson,,,
734876,fifa.friendly,2025-06-06,Adam Ladebäck,,,
731307,fifa.friendly,2025-06-06,Granite Maqedonci,,,
736112,fifa.friendly,2025-06-06,,,,
736113,fifa.friendly,2025-06-06,,,,
736767,fifa.friendly,2025-06-06,,,,
736169,fifa.friendly,2025-06-06,Mohamed El Baroudi,,,
733164,fifa.friendly,2025-06-06,Boubou Traore,,,
733688,fifa.friendly,2025-06-07,,,,
736094,fifa.friendly,2025-06-07,Bouchra Karboubi,,,
735075,fifa.friendly,2025-06-07,Antoniou Menelaus,0.0,0.0,0.0
732251,fifa.friendly,2025-06-07,Harm Osmers,,,
734219,fifa.friendly,2025-06-07,Fernando Javier Moron Valdelamar,,,
734938,fifa.friendly,2025-06-07,Josue David Ugalde Aguilar,,,
734177,fifa.friendly,2025-06-07,Victor Rivas,,,
734939,fifa.friendly,2025-06-07,Pierre-Luc Lauziere,,,
736115,fifa.friendly,2025-06-08,,,,
735583,fifa.friendly,2025-06-08,,,,
736116,fifa.friendly,2025-06-09,,,,
738238,fifa.friendly,2025-06-09,,,,
731306,fifa.friendly,2025-06-09,Julian Weinberger,,,
736168,fifa.friendly,2025-06-09,,,,
731305,fifa.friendly,2025-06-09,,,,
736118,fifa.friendly,2025-06-09,,,,
736117,fifa.friendly,2025-06-09,,,,
737524,fifa.friendly,2025-06-09,,,,
735696,fifa.friendly,2025-06-09,Karim Sabri,,,
733165,fifa.friendly,2025-06-09,Mehrez Melki,,,
731576,fifa.friendly,2025-06-10,Viktor Shimusik,0.0,0.0,0.0
736120,fifa.friendly,2025-06-10,,,,
736121,fifa.friendly,2025-06-10,,,,
732244,fifa.friendly,2025-06-10,Nikola Dabanovic,,,
733054,fifa.friendly,2025-06-10,Sayat Karabaev,,,
735076,fifa.friendly,2025-06-10,Rohit Saggi,,,
736095,fifa.friendly,2025-06-10,Mohamed El Baroudi,,,
735176,fifa.friendly,2025-06-10,Robert Harvey,,,
736078,fifa.friendly,2025-06-10,Keabetswe Dintwa,,,
733159,fifa.friendly,2025-06-10,Stephanie Frappart,,,
732252,fifa.friendly,2025-06-10,Nathan Verboomen,,,
735528,fifa.friendly,2025-06-10,Matteo Marchetti,,,
734875,fifa.friendly,2025-06-10,Stefan Ebner,,,
732254,fifa.friendly,2025-06-10,Morten Krogh,,,
736032,fifa.friendly,2025-06-10,,,,
734940,fifa.friendly,2025-06-10,Carly Shaw-Maclaren,,,
734220,fifa.friendly,2025-06-11,Andrew Samuel,,,
734941,fifa.friendly,2025-06-11,Filip Dujic,,,
734176,fifa.friendly,2025-06-11,Moeth Gaymes,,,
749917,fifa.friendly,2025-07-04,,,,
751361,fifa.friendly,2025-07-07,,,,
753880,fifa.friendly,2025-07-21,,,,
753881,fifa.friendly,2025-07-21,,,,
754177,fifa.friendly,2025-07-22,Mitiku Tewodros,,,
753973,fifa.friendly,2025-07-24,,,,
754178,fifa.friendly,2025-07-24,Ahmed Arajiga,,,
753882,fifa.friendly,2025-07-24,,,,
753883,fifa.friendly,2025-07-27,,,,
753974,fifa.friendly,2025-07-27,,,,
753972,fifa.friendly,2025-07-27,,,,
753884,fifa.friendly,2025-07-27,,,,
755140,fifa.friendly,2025-07-31,,,,
755890,fifa.friendly,2025-08-24,Abdulrahman Al-Jassim,,,
758155,fifa.friendly,2025-09-02,,,,
755868,fifa.friendly,2025-09-03,Khalid Saleh Al-Turais,,,
758156,fifa.friendly,2025-09-04,,,,
755903,fifa.friendly,2025-09-04,Martin Dohál,,,
758157,fifa.friendly,2025-09-04,,,,
754179,fifa.friendly,2025-09-04,Aaron Wyn Jones,,,
733152,fifa.friendly,2025-09-04,Robert Hennessy,,,
755849,fifa.friendly,2025-09-04,Ilgiz Tantashev,,,
743812,fifa.friendly,2025-09-05,Don Robertson,,,
756766,fifa.friendly,2025-09-05,,,,
757633,fifa.friendly,2025-09-05,Ryo Tanimoto,,,
733151,fifa.friendly,2025-09-05,Lothar D'Hondt,,,
758158,fifa.friendly,2025-09-06,,,,
758159,fifa.friendly,2025-09-06,,,,
735765,fifa.friendly,2025-09-06,Reon Radix,,,
735773,fifa.friendly,2025-09-07,Rubiel Vazquez,,,
755869,fifa.friendly,2025-09-07,Yousif Saeed Hasan,,,
758161,fifa.friendly,2025-09-08,,,,
756767,fifa.friendly,2025-09-08,Ko Hyung-Jin,,,
758160,fifa.friendly,2025-09-08,,,,
758162,fifa.friendly,2025-09-08,,,,
